MEASURE	Measure	REGIONTYPE	Region Type	ASGS_2011	Region	FREQUENCY	Frequency	TIME	Time	Value	Flag Codes	Flags
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	209031215	Wattle Glen - Diamond Creek	A	Annual	2016	2016	14065		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	209041216	Bundoora - North	A	Annual	2016	2016	6938		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	209041217	Bundoora - West	A	Annual	2016	2016	6551		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	209041218	Epping	A	Annual	2016	2016	42236		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	209041219	Lalor	A	Annual	2016	2016	23737		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	209041220	Mill Park - North	A	Annual	2016	2016	18607		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	209041221	Mill Park - South	A	Annual	2016	2016	12164		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	209041222	South Morang	A	Annual	2016	2016	64354		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	209041223	Thomastown	A	Annual	2016	2016	21418		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	209041224	Wallan	A	Annual	2016	2016	16107		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	209041225	Whittlesea	A	Annual	2016	2016	8638		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	210011226	Airport West	A	Annual	2016	2016	8096		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	210011227	Essendon Airport	A	Annual	2016	2016	0		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	210011228	Keilor	A	Annual	2016	2016	8687		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	210011229	Keilor East	A	Annual	2016	2016	27535		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	210011230	Niddrie - Essendon West	A	Annual	2016	2016	7238		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	210011231	Strathmore	A	Annual	2016	2016	10088		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	210021232	Gisborne	A	Annual	2016	2016	12967		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	210021233	Macedon	A	Annual	2016	2016	3322		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	210021234	Riddells Creek	A	Annual	2016	2016	4027		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	210021235	Romsey	A	Annual	2016	2016	9390		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	210031236	Coburg North	A	Annual	2016	2016	7780		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	210031237	Fawkner	A	Annual	2016	2016	14570		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	210031238	Glenroy - Hadfield	A	Annual	2016	2016	32044		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	210031239	Pascoe Vale	A	Annual	2016	2016	24195		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	210041240	Sunbury	A	Annual	2016	2016	13286		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	210041241	Sunbury - South	A	Annual	2016	2016	26582		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	210051242	Broadmeadows	A	Annual	2016	2016	13552		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	210051243	Campbellfield - Coolaroo	A	Annual	2016	2016	17118		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	210051244	Craigieburn - Mickleham	A	Annual	2016	2016	52848		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	210051245	Gladstone Park - Westmeadows	A	Annual	2016	2016	17974		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	210051246	Greenvale - Bulla	A	Annual	2016	2016	15882		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	210051247	Meadow Heights	A	Annual	2016	2016	15810		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	210051248	Melbourne Airport	A	Annual	2016	2016	158		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	210051249	Roxburgh Park - Somerton	A	Annual	2016	2016	23341		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	210051250	Tullamarine	A	Annual	2016	2016	6746		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	211011251	Bayswater	A	Annual	2016	2016	12317		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	211011252	Boronia - The Basin	A	Annual	2016	2016	26941		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	211011253	Ferntree Gully	A	Annual	2016	2016	28976		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	211011254	Knoxfield - Scoresby	A	Annual	2016	2016	14432		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	211011255	Lysterfield	A	Annual	2016	2016	6890		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	211011256	Rowville - Central	A	Annual	2016	2016	15444		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	211011257	Rowville - North	A	Annual	2016	2016	8226		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	211011258	Rowville - South	A	Annual	2016	2016	11060		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	211011259	Wantirna	A	Annual	2016	2016	14052		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	211011260	Wantirna South	A	Annual	2016	2016	18752		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	211021261	Donvale - Park Orchards	A	Annual	2016	2016	16406		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	211021262	Warrandyte - Wonga Park	A	Annual	2016	2016	10412		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	211031263	Bayswater North	A	Annual	2016	2016	12159		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	211031264	Croydon	A	Annual	2016	2016	33541		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	211031265	Croydon Hills - Warranwood	A	Annual	2016	2016	19284		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	211031266	Ringwood	A	Annual	2016	2016	17483		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	211031267	Ringwood East	A	Annual	2016	2016	21160		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	211031268	Ringwood North	A	Annual	2016	2016	9865		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	211041269	Forest Hill	A	Annual	2016	2016	11045		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	211041270	Mitcham (Vic.)	A	Annual	2016	2016	16708		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	211041271	Nunawading	A	Annual	2016	2016	12130		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	211041272	Vermont	A	Annual	2016	2016	10685		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	211041273	Vermont South	A	Annual	2016	2016	12245		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	211051274	Belgrave - Selby	A	Annual	2016	2016	10240		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	211051275	Chirnside Park	A	Annual	2016	2016	9978		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	211051276	Healesville - Yarra Glen	A	Annual	2016	2016	13590		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	211051277	Kilsyth	A	Annual	2016	2016	9211		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	211051278	Lilydale - Coldstream	A	Annual	2016	2016	19206		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	211051279	Monbulk - Silvan	A	Annual	2016	2016	5767		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	211051280	Montrose	A	Annual	2016	2016	7089		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	211051281	Mooroolbark	A	Annual	2016	2016	22588		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	211051282	Mount Dandenong - Olinda	A	Annual	2016	2016	9947		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	211051283	Mount Evelyn	A	Annual	2016	2016	9676		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	211051284	Upwey - Tecoma	A	Annual	2016	2016	9896		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	211051285	Wandin - Seville	A	Annual	2016	2016	7920		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	211051286	Yarra Valley	A	Annual	2016	2016	16289		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	212011287	Beaconsfield - Officer	A	Annual	2016	2016	13605		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	212011288	Bunyip - Garfield	A	Annual	2016	2016	8632		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	212011289	Emerald - Cockatoo	A	Annual	2016	2016	18336		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	212011290	Koo Wee Rup	A	Annual	2016	2016	7762		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	212011291	Pakenham - North	A	Annual	2016	2016	18701		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	212011292	Pakenham - South	A	Annual	2016	2016	29131		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	212021293	Berwick - North	A	Annual	2016	2016	23820		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	212021294	Berwick - South	A	Annual	2016	2016	25519		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	212021295	Doveton	A	Annual	2016	2016	11510		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	212021296	Endeavour Hills	A	Annual	2016	2016	26329		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	212021297	Hallam	A	Annual	2016	2016	11187		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	212021298	Narre Warren	A	Annual	2016	2016	27577		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	212021299	Narre Warren North	A	Annual	2016	2016	7910		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	212031300	Cranbourne	A	Annual	2016	2016	21994		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	212031301	Cranbourne East	A	Annual	2016	2016	23901		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	212031302	Cranbourne North	A	Annual	2016	2016	20249		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	212031303	Cranbourne South	A	Annual	2016	2016	9416		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	212031304	Cranbourne West	A	Annual	2016	2016	14154		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	212031305	Hampton Park - Lynbrook	A	Annual	2016	2016	26236		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	212031306	Lynbrook - Lyndhurst	A	Annual	2016	2016	16233		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	212031307	Narre Warren South	A	Annual	2016	2016	30158		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	212031308	Pearcedale - Tooradin	A	Annual	2016	2016	7880		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	212041309	Clarinda - Oakleigh South	A	Annual	2016	2016	12310		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	212041310	Clayton South	A	Annual	2016	2016	12960		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	212041311	Dandenong	A	Annual	2016	2016	30839		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	212041312	Dandenong North	A	Annual	2016	2016	23819		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	212041313	Dingley Village	A	Annual	2016	2016	10438		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	212041314	Keysborough	A	Annual	2016	2016	25925		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	212041315	Noble Park	A	Annual	2016	2016	31997		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	212041316	Noble Park North	A	Annual	2016	2016	7909		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	212041317	Springvale	A	Annual	2016	2016	22230		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	212041318	Springvale South	A	Annual	2016	2016	12931		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	212051319	Ashwood - Chadstone	A	Annual	2016	2016	18804		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	212051320	Clayton	A	Annual	2016	2016	21589		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	212051321	Glen Waverley - East	A	Annual	2016	2016	21907		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	212051322	Glen Waverley - West	A	Annual	2016	2016	20560		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	212051323	Mount Waverley - North	A	Annual	2016	2016	16649		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	212051324	Mount Waverley - South	A	Annual	2016	2016	19184		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	212051325	Mulgrave	A	Annual	2016	2016	19902		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	212051326	Oakleigh - Huntingdale	A	Annual	2016	2016	22833		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	212051327	Wheelers Hill	A	Annual	2016	2016	20804		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	213011328	Ardeer - Albion	A	Annual	2016	2016	8000		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	213011329	Cairnlea	A	Annual	2016	2016	10485		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	213011330	Deer Park - Derrimut	A	Annual	2016	2016	27525		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	213011331	Delahey	A	Annual	2016	2016	8847		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	213011332	Keilor Downs	A	Annual	2016	2016	13800		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	213011333	Kings Park (Vic.)	A	Annual	2016	2016	14585		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	213011334	St Albans - North	A	Annual	2016	2016	20816		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	213011335	St Albans - South	A	Annual	2016	2016	17577		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	213011336	Sunshine	A	Annual	2016	2016	10074		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	213011337	Sunshine North	A	Annual	2016	2016	11970		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	213011338	Sunshine West	A	Annual	2016	2016	19332		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	213011339	Sydenham	A	Annual	2016	2016	12594		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	213011340	Taylors Lakes	A	Annual	2016	2016	18575		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	213021341	Altona	A	Annual	2016	2016	13537		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	213021342	Altona Meadows	A	Annual	2016	2016	19788		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	213021343	Altona North	A	Annual	2016	2016	14810		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	213021344	Newport	A	Annual	2016	2016	18609		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	213021345	Seabrook	A	Annual	2016	2016	5272		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	213021346	Williamstown	A	Annual	2016	2016	15914		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	213031347	Braybrook	A	Annual	2016	2016	18589		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	213031348	Footscray	A	Annual	2016	2016	16998		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	213031349	Maribyrnong	A	Annual	2016	2016	12846		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	213031350	Seddon - Kingsville	A	Annual	2016	2016	9334		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	213031351	West Footscray - Tottenham	A	Annual	2016	2016	11837		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	213031352	Yarraville	A	Annual	2016	2016	15672		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	213041353	Bacchus Marsh	A	Annual	2016	2016	20643		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	213041354	Caroline Springs	A	Annual	2016	2016	31901		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	213041355	Hillside	A	Annual	2016	2016	20412		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	213041356	Melton	A	Annual	2016	2016	20501		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	213041357	Melton South	A	Annual	2016	2016	24341		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	213041358	Melton West	A	Annual	2016	2016	17718		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	213041359	Rockbank - Mount Cottrell	A	Annual	2016	2016	3071		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	213041360	Taylors Hill	A	Annual	2016	2016	18700		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	213051361	Hoppers Crossing - North	A	Annual	2016	2016	20024		
